part_number,part_name,description,brand,category,sku,hsn,gst,moq,uom,source_rate,mrp,selling_price,oem_number,vehicle_make,source_url,source_image_url,validation_status,firm
"31563L","DOOR LATCH ASSY JEETO LH","DOOR LATCH ASSY JEETO LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","31563L","83012000","18","1","Pcs","437","","437","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31563L.png?v=1393","READY","Ambaji Traders"
"31563R","DOOR LATCH ASSY JEETO RH","DOOR LATCH ASSY JEETO RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","31563R","83012000","18","1","Pcs","437","","437","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31563R.png?v=1393","READY","Ambaji Traders"
"31564","WIPER LINKAGE ASSY BOLERO, PICKUP","WIPER LINKAGE ASSY BOLERO, PICKUP","CI AUTOMOTIVE LLP","WIPER LINKAGE","31564","0","18","1","Pcs","583","","583","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31564.jpeg?v=1393","READY","Ambaji Traders"
"31566L","DOOR LATCH ASSY BOLERO N/M RR-LH","DOOR LATCH ASSY BOLERO N/M RR-LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","31566L","83012000","18","1","Pcs","379","","379","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31566L.png?v=1393","READY","Ambaji Traders"
"31566R","DOOR LATCH ASSY BOLERO N/M RR-RH","DOOR LATCH ASSY BOLERO N/M RR-RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","31566R","83012000","18","1","Pcs","379","","379","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31566R.png?v=1393","READY","Ambaji Traders"
"31568","FENDER LINING LH-RH GREY  REAR (SET OF 4 PCS) BOLERO CAMPER","FENDER LINING LH-RH GREY  REAR (SET OF 4 PCS) BOLERO CAMPER","CI AUTOMOTIVE LLP","FENDER LININGS","31568","87089900","18","1","Set","1210","","1210","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31568.jpeg?v=1393","READY","Ambaji Traders"
"31569","WINDOW REGULATOR HANDLE WMETAL INSERT (BROWN) MAHINDRA BOLERO, SCORPIO T 2, MAXXIMO","WINDOW REGULATOR HANDLE WMETAL INSERT (BROWN) MAHINDRA BOLERO, SCORPIO T 2, MAXXIMO","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","31569","87089900","18","1","Pcs","67","","67","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31569.jpg?v=1393","READY","Ambaji Traders"
"31570","R.G.HANDLE BOLERO N/M,SCORPIO N/M,MAXIMO,JEETO,THAR,SUPRO ETC M/INSERT BEIGE","WINDOW REGULATOR HANDLE W/METAL INSERT (BEIGE)  MAHINDRA BOLERO, MAXIMO, SCORPIO T 2","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","31570","87089900","18","1","Pcs","61","","61","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31570.jpg?v=1393","READY","Ambaji Traders"
"31571","R.G.HANDLE BOLERO N/M,,SCORPIO N/M,MAXIMO,JEETO,THAR,SUPRO ETC BEIGE","WINDOW REGULATOR HANDLE (BEIGE) SCORPIO N/M T 2","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","31571","87089900","18","1","Pcs","43","","43","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31571.jpg?v=1393","READY","Ambaji Traders"
"31572L","ARM REST HANDLE BOLERO SLX BROWN AND BEIGE LH","ARM REST HANDLE BOLERO SLX BROWN AND BEIGE LH","CI AUTOMOTIVE LLP","ARM REST HANDLE","31572L","87089900","18","1","Pcs","303","","303","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31572.jpg?v=1393","READY","Ambaji Traders"
"31572R","ARM REST HANDLE BOLERO SLX BROWN AND BEIGE RH","ARM REST HANDLE BOLERO SLX BROWN AND BEIGE RH","CI AUTOMOTIVE LLP","ARM REST HANDLE","31572R","87089900","18","1","Pcs","303","","303","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31572.jpg?v=1393","READY","Ambaji Traders"
"31573L","DOOR GRAB HANDLE BOLERO SLX,ZLX ETC BROWN LH","DOOR GRAB HANDLE BOLERO SLX,ZLX ETC BROWN LH","CI AUTOMOTIVE LLP","GRAB HANDLE","31573L","83012000","18","1","Pcs","107","","107","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31573.jpg?v=1393","READY","Ambaji Traders"
"31573R","DOOR GRAB HANDLE BOLERO SLX,ZLX ETC BROWN RH","DOOR GRAB HANDLE BOLERO SLX,ZLX ETC BROWN RH","CI AUTOMOTIVE LLP","GRAB HANDLE","31573R","83012000","18","1","Pcs","107","","107","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31573.jpg?v=1393","READY","Ambaji Traders"
"31574","SHOCK ABSORBER (FRONT/REAR) SIZE-495MM (C TO C) BOLERO PICKUP SUITABLE FOR MM JEEP TRAXI","SHOCK ABSORBER (FRONT/REAR) SIZE-495MM (C TO C) BOLERO PICKUP SUITABLE FOR MM JEEP TRAXI","CI AUTOMOTIVE LLP","SHOCK ABSORBERS / SHOCKERS","31574","87089900","18","1","Pcs","753","","753","#M2N3R7239 , #AM-SG14454","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31574.png?v=1393","READY","Ambaji Traders"
"31575","FENDER LINING BOLERO CAMPER WHITE RR 4PCS","FENDER LINING MAHINDRA BOLERO CAMPER (WHITE) REAR ONLY (LH-RH) (SET OF 4 PCS)","CI AUTOMOTIVE LLP","FENDER LININGS","31575","87089900","18","1","Set","1430","","1430","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31575.jpg?v=1393","READY","Ambaji Traders"
"31576L/R","FENDER LINING BOLERO CAMPER GOLD GREY RR-L/R SET OF 4","FENDER LINING BOLERO CAMPER GOLD GREY RR-L/R SET OF 4","CI AUTOMOTIVE LLP","FENDER LININGS","31576L/R","","18","1","Set","1604","","1604","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31576.jpg?v=1393","READY","Ambaji Traders"
"31577","WINDOW REGULATOR HANDLE W METAL INSERT (BLACK) MAHINDRA BOLERO, SCORPIO T-2, MAXXIMO","WINDOW REGULATOR HANDLE W METAL INSERT (BLACK) MAHINDRA BOLERO, SCORPIO T-2, MAXXIMO","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","31577","87089900","18","1","Pcs","61","","61","NA","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31577.jpg?v=1393","READY","Ambaji Traders"
"31578","WINDOW REGULATOR HANDLE (BLACK) SCORPIO NM T-2","WINDOW REGULATOR HANDLE (BLACK) SCORPIO NM T-2","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","31578","87089900","18","1","Pcs","40","","40","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31578.jpg?v=1393","READY","Ambaji Traders"
"31579L","GRAB HANDLE ASSY MAP POCKET COMPLETE BOLERO LH","GRAB HANDLE ASSY MAP POCKET COMPLETE BOLERO LH","CI AUTOMOTIVE LLP","GRAB HANDLE","31579L","","18","1","Pcs","440","","440","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31579.jpg?v=1393","READY","Ambaji Traders"
"31580","MAP POCKET ASSY COMPLETE (DRIVER SIDE) BOLERO RH","MAP POCKET ASSY COMPLETE (DRIVER SIDE) BOLERO RH","CI AUTOMOTIVE LLP","GRAB HANDLE","31580","87089900","18","1","Pcs","440","","440","NA","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31580.jpg?v=1393","READY","Ambaji Traders"
"31581","DICKEY SHOCKER MAHINDRA XUV-500","DICKEY SHOCKER MAHINDRA XUV-500","CI AUTOMOTIVE LLP","DICKEY SHOCKER / GAS SPRINGS","31581","87089900","18","1","Set","746","","746","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31581.jpg?v=1393","READY","Ambaji Traders"
"31582","BONNET SHOCKER SCORPIO","BONNET SHOCKER SCORPIO","CI AUTOMOTIVE LLP","DICKEY SHOCKER / GAS SPRINGS","31582","87089900","18","1","Pcs","515","","515","#0102EAG01361N","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31582.jpg?v=1393","READY","Ambaji Traders"
"31583","SHOCK ABSORBER BOLERO REAR 525 MM (C TO C)","SHOCK ABSORBER BOLERO REAR 525 MM (C TO C)","CI AUTOMOTIVE LLP","SHOCK ABSORBERS / SHOCKERS","31583","87089900","18","1","Pcs","753","","753","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31583.png?v=1393","READY","Ambaji Traders"
"31584L","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BLACK 3 POINT LH","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BLACK 3 POINT LH","CI AUTOMOTIVE LLP","SEAT BELTS","31584L","9401200","18","1","Pcs","1348","","1348","#0120AAN00681A  GRANITE ,#0120AAN00681B  BEIGE","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31584L.png?v=1393","READY","Ambaji Traders"
"31584R","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BLACK 3 POINT RH","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BLACK 3 POINT RH","CI AUTOMOTIVE LLP","SEAT BELTS","31584R","9401200","18","1","Pcs","1348","","1348","#0120AAN00681A  GRANITE ,#0120AAN00681B  BEIGE","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31584R.png?v=1393","READY","Ambaji Traders"
"31585L","WINDOW REGULATOR ASSY POWER W/MOTOR MILLING TYPE BOLERO FRONT LH","WINDOW REGULATOR ASSY POWER W/MOTOR MILLING TYPE BOLERO FRONT LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","31585L","853650","18","1","Pcs","2313","","2313","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31585L.png?v=1393","READY","Ambaji Traders"
"31585R","WINDOW REGULATOR ASSY POWER W/MOTOR MILLING TYPE BOLERO FRONT RH","WINDOW REGULATOR ASSY POWER W/MOTOR MILLING TYPE BOLERO FRONT RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","31585R","853650","18","1","Pcs","2313","","2313","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31585R.png?v=1393","READY","Ambaji Traders"
"31586L","WINDOW REGULATOR ASSY JEETO MINI VAN, JEETO LH","WINDOW REGULATOR ASSY JEETO MINI VAN, JEETO LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","31586L","8708990","18","1","Pcs","713","","713","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31586L.png?v=1393","READY","Ambaji Traders"
"31586R","WINDOW REGULATOR ASSY JEETO MINI VAN, JEETO RH","WINDOW REGULATOR ASSY JEETO MINI VAN, JEETO RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","31586R","8708990","18","1","Pcs","713","","713","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31586R.png?v=1393","READY","Ambaji Traders"
"31587","GLASS CHANNEL FRONT MAHINDRA BOLERO N/M","GLASS CHANNEL FRONT MAHINDRA BOLERO N/M","CI AUTOMOTIVE LLP","CHANNELS / GUIDE RAILS","31587","0","18","1","Pcs","96","","96","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31587.png?v=1393","READY","Ambaji Traders"
"31588L","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BEIGE 3 POINT LH","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BEIGE 3 POINT LH","CI AUTOMOTIVE LLP","SEAT BELTS","31588L","9401200","18","1","Pcs","1403","","1403","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31588.jpeg?v=1393","READY","Ambaji Traders"
"31588R","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BEIGE 3 POINT RH","RETRACTABLE SEAT BELT BOLERO BS6,MAXI TRUCK,PICK UP ETC BEIGE 3 POINT RH","CI AUTOMOTIVE LLP","SEAT BELTS","31588R","9401200","18","1","Pcs","1403","","1403","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31588.jpeg?v=1393","READY","Ambaji Traders"
"31590","GLASS SASH CHANNEL (KIT OF 6 PCS) MAHINDRA BOLERO","GLASS SASH CHANNEL (KIT OF 6 PCS) MAHINDRA BOLERO","CI AUTOMOTIVE LLP","CHANNELS / GUIDE RAILS","31590","0","18","1","Kit","607","","607","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31590.png?v=1393","READY","Ambaji Traders"
"31591","STEPNEY BRACKET MAHINDRA SCORPIO S10 (S8 TO S11)","STEPNEY BRACKET MAHINDRA SCORPIO S10 (S8 TO S11)","CI AUTOMOTIVE LLP","STEPNEY BRACKETS","31591","0","18","1","Pcs","1124","","1124","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31591.jpeg?v=1393","READY","Ambaji Traders"
"31592","FRONT FENDER LINING BOLERO F/B BS-4,BS-6 W/O KIT WHITE","FRONT FENDER LINING BOLERO F/B BS-4,BS-6 W/O KIT WHITE","CI AUTOMOTIVE LLP","FENDER LININGS","31592","87089900","18","1","Set","1045","","1045","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31592.png?v=1393","READY","Ambaji Traders"
"31593","DOOR STRICKER PLATE SCORPIO MHAWK","DOOR STRIKER PLATE MAHINDRA SCORPIO MHAWK","CI AUTOMOTIVE LLP","DOOR STRIKER","31593","0","18","1","Pcs","84","","84","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31593.png?v=1393","READY","Ambaji Traders"
"31594","GEAR LEVER KNOB CHROME MAHINDRA BOLERO MAXI TRUCK BS6","GEAR LEVER KNOB CHROME MAHINDRA BOLERO MAXI TRUCK BS6","CI AUTOMOTIVE LLP","GEAR LEVER KNOBS","31594","0","18","1","Pcs","193","","193","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31594.png?v=1393","READY","Ambaji Traders"
"31595","GEAR LEVER KNOB CHROME MAHINDRA XUV 500","GEAR LEVER KNOB CHROME MAHINDRA XUV 500","CI AUTOMOTIVE LLP","GEAR LEVER KNOBS","31595","0","18","1","Pcs","193","","193","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31595_1.png?v=1393","READY","Ambaji Traders"
"31596","FENDER LINING (LH-RH) (WHITE) REAR & FRONT (SET OF 4 PCS) MAHINDRA BOLERO (PASSENGER MODEL)","FENDER LINING (LH-RH) (WHITE) REAR & FRONT (SET OF 4 PCS) MAHINDRA BOLERO (PASSENGER MODEL)","CI AUTOMOTIVE LLP","FENDER LININGS","31596","0","18","1","Set","4070","","4070","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31596.jpeg?v=1393","READY","Ambaji Traders"
"31597","DICKEY LATCH ASSY BOLERO 2ND GEN  2019 ONWARDS","DICKEY LATCH ASSY BOLERO 2ND GEN  2019 ONWARDS","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","31597","0","18","1","Pcs","343","","343","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31597.jpeg?v=1393","READY","Ambaji Traders"
"31598L","WINDOW REGULATOR ASSY POWER WITH MOTOR BOLERO 1ST & 2ND GEN REAR LH","WINDOW REGULATOR ASSY POWER WITH MOTOR BOLERO 1ST & 2ND GEN REAR LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","31598L","853650","18","1","Pcs","2313","","2313","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31598L.png?v=1393","READY","Ambaji Traders"
"31598R","WINDOW REGULATOR ASSY POWER WITH MOTOR BOLERO 1ST & 2ND GEN REAR RH","WINDOW REGULATOR ASSY POWER WITH MOTOR BOLERO 1ST & 2ND GEN REAR RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","31598R","853650","18","1","Pcs","2313","","2313","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31598R.png?v=1393","READY","Ambaji Traders"
"31599","FENDER LINING WHITE FB FRONT MAHINDRA BOLERO EX LONG MODEL","FENDER LINING WHITE FB FRONT MAHINDRA BOLERO EX LONG MODEL","CI AUTOMOTIVE LLP","FENDER LININGS","31599","87089900","18","1","Set","1320","","1320","","MAHINDRA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/31599.jpeg?v=1393","READY","Ambaji Traders"
"32100L","INSIDE DOOR HANDLE ASSY (SILER)CRETA N/M 2020 LH","INSIDE DOOR HANDLE ASSY (SILER)CRETA N/M 2020 LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32100L","83012000","18","1","Pcs","284","","284","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32100.jpeg?v=1393","READY","Ambaji Traders"
"32100R","INSIDE DOOR HANDLE ASSY (SILER)CRETA N/M 2020 LH","INSIDE DOOR HANDLE ASSY (SILER)CRETA N/M 2020 LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32100R","83012000","18","1","Pcs","284","","284","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32100.jpeg?v=1393","READY","Ambaji Traders"
"32101L","INSIDE DOOR HANDLE ASSY (BLACK) CRETA O/M REAR LH","INSIDE DOOR HANDLE ASSY (BLACK) CRETA O/M REAR LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32101L","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32101.jpeg?v=1393","READY","Ambaji Traders"
"32101R","INSIDE DOOR HANDLE ASSY (BLACK) CRETA O/M REAR RH","INSIDE DOOR HANDLE ASSY (BLACK) CRETA O/M REAR RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32101R","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32101.jpeg?v=1393","READY","Ambaji Traders"
"32102L","INSIDE DOOR HANDLE ASSY SELTOS REAR LH","INSIDE DOOR HANDLE ASSY SELTOS REAR LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32102L","8301200","18","1","Pcs","212","","212","","KIA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32102L.png?v=1393","READY","Ambaji Traders"
"32102R","INSIDE DOOR HANDLE ASSY SELTOS REAR RH","INSIDE DOOR HANDLE ASSY SELTOS REAR RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32102R","8301200","18","1","Pcs","212","","212","","KIA","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32102R.png?v=1393","READY","Ambaji Traders"
"32103L","INSIDE DOOR HANDLE ASSY VERNA FLUIDIC N/M LH","INSIDE DOOR HANDLE ASSY VERNA FLUIDIC N/M LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32103L","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32103.jpeg?v=1393","READY","Ambaji Traders"
"32103R","INSIDE DOOR HANDLE ASSY VERNA FLUIDIC N/M RH","INSIDE DOOR HANDLE ASSY VERNA FLUIDIC N/M RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32103R","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32103.jpeg?v=1393","READY","Ambaji Traders"
"32104L","INSIDE DOOR HANDLE ASSY BLACK I-10 NIOS ,AURA FRONT LH","INSIDE DOOR HANDLE ASSY BLACK I-10 NIOS ,AURA FRONT LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32104L","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32104.jpeg?v=1393","READY","Ambaji Traders"
"32104R","INSIDE DOOR HANDLE ASSY BLACK I-10 NIOS ,AURA FRONT RH","INSIDE DOOR HANDLE ASSY BLACK I-10 NIOS ,AURA FRONT RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32104R","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32104.jpeg?v=1393","READY","Ambaji Traders"
"32105L","INSIDE DOOR HANDLE ASSY. DARK GREY HYUNDAI I-20 N/M LH","INSIDE DOOR HANDLE ASSY. DARK GREY HYUNDAI I-20 N/M LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32105L","83012000","18","1","Pcs","279","","279","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32105.jpeg?v=1393","READY","Ambaji Traders"
"32105R","INSIDE DOOR HANDLE ASSY. DARK GREY HYUNDAI I-20 N/M RH","INSIDE DOOR HANDLE ASSY. DARK GREY HYUNDAI I-20 N/M RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32105R","83012000","18","1","Pcs","279","","279","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32105.jpeg?v=1393","READY","Ambaji Traders"
"32106L","INSIDE DOOR HANDLE BLACK CRETA O/M FRONT LH","INSIDE DOOR HANDLE BLACK CRETA O/M FRONT LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","32106L","8301200","18","1","Pcs","212","","212","","HYUNDAI","https://onlineautohandles.com/b2b","https://onlineautohandles.com/product-images/32106.jpeg?v=1393","READY","Ambaji Traders"
