sourceId,sku,name,brand,categoryName,oeCode,hsn,gst,moq,uom,sourcePrice,source_rate,mrp,selling_price,statusSource,vehicleTypes,imageUrl,localImagePath,imageStatus,validationStatus,sourceUrl,firm
"P8419","5381L","HAND BRAKE CABLE REAR LH BAJAJ COMPACT BS-6 (3 WHEELER)","","CABLES / WIRES","","","18","1","Pcs","185","185","","185","Live","3-WHEELER","https://onlineautohandles.com/product-images/5381.jpeg?v=1393","data/source-catalogue/images/5381L.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8420","5382","TRIM DOOR INNER BAJAJ 3 WHEELER","CI AUTOMOTIVE LLP","DOOR STRIKER","","87089900","18","1","Pcs","49","49","","49","Live","3-WHEELER","https://onlineautohandles.com/product-images/5382.jpeg?v=1393","data/source-catalogue/images/5382.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7173","5383","FRONT SHOCK ABSORBER PIAGGIO APE CITY (3 WHEELER)","CI AUTOMOTIVE LLP","SHOCK ABSORBERS / SHOCKERS","#AM-30003727","0","18","1","Pcs","1212","1212","","1212","Live","3-WHEELER","https://onlineautohandles.com/product-images/5383.jpeg?v=1393","data/source-catalogue/images/5383.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8421","5384","FRONT SHOCK ABSORBER UPPER VIKRAM, ALFA (3 WHEELER)","CI AUTOMOTIVE LLP","SHOCK ABSORBERS / SHOCKERS","","87089900","18","1","Pcs","578","578","","578","Live","3-WHEELER","https://onlineautohandles.com/product-images/5384.jpeg?v=1393","data/source-catalogue/images/5384.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P14528","5385","DOOR HINGE ASSY. UPPER LH - RH BAJAJ MAXIMA (3 WHEELER)","CI AUTOMOTIVE LLP","DOOR HINGES","#AL241609","","18","1","PCS","136","136","","136","active","3-WHEELER","","","missing_source_url","REVIEW","https://onlineautohandles.com/b2b",""
"P14529","5386","DOOR HINGE ASSY. LOWER LH - RH BAJAJ MAXIMA (3 WHEELER)","CI AUTOMOTIVE LLP","DOOR HINGES","# AL241606","","18","1","PCS","136","136","","136","active","3-WHEELER","","","missing_source_url","REVIEW","https://onlineautohandles.com/b2b",""
"P8422","5387","CLUTCH CABLE BAJAJ 3WHEELER CNG BS6","","CABLES / WIRES","AN191060","0","18","1","Pcs","226","226","","226","Live","3-WHEELER","https://onlineautohandles.com/product-images/5387.jpeg?v=1393","data/source-catalogue/images/5387.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P14283","5388","ACCELERATED CABLE PIAGGIO APE CITY LOADER CNG BS-VI","","CABLES / WIRES","#1E002514","","18","1","PCS","235","235","","235","Live","","https://onlineautohandles.com/product-images/5388.png?v=1393","data/source-catalogue/images/5388.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8423","5390","GEAR CONTROL CABLE APE CITY LOADER CNG (WHITE)","","CABLES / WIRES","","0","18","1","Pcs","285","285","","285","Live","3-WHEELER","https://onlineautohandles.com/product-images/5390.jpeg?v=1393","data/source-catalogue/images/5390.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8424","5391","CLUTCH CABLE ASSY APE CITY LOADER CNG PIAGGIO","CI AUTOMOTIVE LLP","CABLES / WIRES","","0","18","1","Pcs","189","189","","189","Live","3-WHEELER","https://onlineautohandles.com/product-images/5391.jpeg?v=1393","data/source-catalogue/images/5391.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7178","5392","GASOLENE CONTROL CABLE PIAGGIO APE CITY PASSENGER CNG BS-IV, BS-VI","CI AUTOMOTIVE LLP","CABLES / WIRES","#B042356","0","18","1","Pcs","148","148","","148","Live","3-WHEELER","https://onlineautohandles.com/product-images/5392.jpeg?v=1393","data/source-catalogue/images/5392.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7179","5393","GEAR CONTROL CABLE ASSY APE CITY PASSENGER ELECTRIC, CNG BS-VI, BS-IV PIAGGIO WHITE","CI AUTOMOTIVE LLP","CABLES / WIRES","#B075716","0","18","1","Pcs","171","171","","171","Live","3-WHEELER","https://onlineautohandles.com/product-images/5393.jpeg?v=1393","data/source-catalogue/images/5393.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7180","5394","GEAR CONTROL CABLE ASSY APE CITY PASSENGER ELECTRIC, CNG BS-VI, BS-IV PIAGGIO","CI AUTOMOTIVE LLP","CABLES / WIRES","#B073469","0","18","1","Pcs","173","173","","173","Live","3-WHEELER","https://onlineautohandles.com/product-images/5394.jpeg?v=1393","data/source-catalogue/images/5394.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8425","5395","APE CITY PASSENGER ELECTRIC, CNG BS-VI, BS-IV CLUTCH CONTROL CABLE","","CABLES / WIRES","","0","18","1","Pcs","162","162","","162","Live","3-WHEELER","https://onlineautohandles.com/product-images/5395.jpeg?v=1393","data/source-catalogue/images/5395.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7182","5396","DOOR LOCK KNOB BAJAJ MXIMA","CI AUTOMOTIVE LLP","DOOR LOCK KNOB","#AL241395","83012000","18","1","Pcs","10","10","","10","Live","3-WHEELER","https://onlineautohandles.com/product-images/5396.jpeg?v=1393","data/source-catalogue/images/5396.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P14127","5397","GEAR SHIFT CABLE APE BS-VI (BLACK) 3 WHEELER","","Uncategorized","#6A001459","","18","1","PCS","332","332","","332","Live","","","","missing_source_url","READY","https://onlineautohandles.com/b2b",""
"P7183","5398","IGNITION SWITCH BAJAJ RE COMPACT ( 6PIN)","","IGNITION / STEERING LOCKS","","853650","18","1","Pcs","371","371","","371","Live","3-WHEELER","https://onlineautohandles.com/product-images/5398.jpeg?v=1393","data/source-catalogue/images/5398.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8426","5399","DOOR STRICKER BAJAJ MAXIMO LOADER (3 WHEELER)","CI AUTOMOTIVE LLP","DOOR STRIKER","","0","18","1","Pcs","43","43","","43","Live","3-WHEELER","https://onlineautohandles.com/product-images/5399.jpeg?v=1393","data/source-catalogue/images/5399.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11802","5401L,M1","WINDOW REGULATOR ACE LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","","18","1","Pcs","551","551","","551","Live","TATA LCV","https://onlineautohandles.com/product-images/5401.jpg?v=1393","data/source-catalogue/images/5401L_M1.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11803","5401R,M1","WINDOW REGULATOR ACE RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","","18","1","Pcs","551","551","","551","Live","TATA LCV","https://onlineautohandles.com/product-images/5401.jpg?v=1393","data/source-catalogue/images/5401R_M1.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3965","5402","FUEL CAP W/KEY SUPER CARRY, ACE","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","","83012000","18","1","Pcs","142","142","","142","Live","MARUTI SUZUKI (LCV); TATA LCV","https://onlineautohandles.com/product-images/5402.jpg?v=1393","data/source-catalogue/images/5402.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10995","5403L,M10","DOOR LATCH ASSY TATA ACE,MAGIC EXPRESS LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","","18","1","Pcs","318","318","","318","Live","TATA LCV","https://onlineautohandles.com/product-images/5403.jpg?v=1393","data/source-catalogue/images/5403L_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10996","5403R,M10","DOOR LATCH ASSY TATA ACE,MAGIC EXPRESS RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","","18","1","Pcs","318","318","","318","Live","TATA LCV","https://onlineautohandles.com/product-images/5403.jpg?v=1393","data/source-catalogue/images/5403R_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3968","5404","FUEL CAP  PLAIN GREY ACE","CI AUTOMOTIVE LLP","FUEL TANK CAP","","87089900","18","1","Pcs","74","74","","74","Live","MARUTI SUZUKI (LCV); TATA LCV","https://onlineautohandles.com/product-images/5404.jpg?v=1393","data/source-catalogue/images/5404.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3969","5405","2IN1 KIT ACE W/IGINITION","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","83012000","18","1","Kit","897","897","","897","Live","TATA LCV","https://onlineautohandles.com/product-images/5405.jpg?v=1393","data/source-catalogue/images/5405.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3970","5406","3 IN 1 FAMILY KIT ACE W/IGINITION (TATALCV)","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","83012000","18","1","Kit","944","944","","944","Live","TATA LCV","https://onlineautohandles.com/product-images/5406.jpg?v=1393","data/source-catalogue/images/5406.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3971","5407","STEERING LOCK ACE,MAGIC","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","83012000","18","1","Pcs","744","744","","744","Live","TATA LCV","https://onlineautohandles.com/product-images/5407.jpg?v=1393","data/source-catalogue/images/5407.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11696","5408 D","FUEL TANK CAP W/SHEET ADAPTOR ACE","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","","","18","1","Pcs","251","251","","251","Live","TATA LCV","https://onlineautohandles.com/product-images/5408.jpg?v=1393","data/source-catalogue/images/5408_D.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3973","5409","R.C.LEVER METAL ACE","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","130","130","","130","Live","TATA LCV","https://onlineautohandles.com/product-images/5409.jpg?v=1393","data/source-catalogue/images/5409.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9816","5410,M10","R.C.LEVER TATA ACE","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","","18","1","Pcs","66","66","","66","Live","TATA LCV","https://onlineautohandles.com/product-images/5410.jpg?v=1393","data/source-catalogue/images/5410_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13943","5411","DOOR GRIP HANDLE TATA ACE","CI AUTOMOTIVE LLP","ROOF HANDLE","","","18","1","Pcs","26","26","","26","Live","JCB AGRICULTURE & MACHINERY; TATA LCV","https://onlineautohandles.com/product-images/5411.jpg?v=1393","data/source-catalogue/images/5411.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3976","5412","GLOVE BOX LOCK ACE. (TATALCV) ZIP  IRIS","CI AUTOMOTIVE LLP","GLOVE BOX / DASH BOARD LOCKS","","83012000","18","1","Pcs","80","80","","80","Live","TATA LCV","https://onlineautohandles.com/product-images/5412.jpg?v=1393","data/source-catalogue/images/5412.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3977","5413","CABIN HANDLE ACE","CI AUTOMOTIVE LLP","ROOF HANDLE","","87089900","18","1","Pcs","56","56","","56","Live","TATA LCV","https://onlineautohandles.com/product-images/5413.jpg?v=1393","data/source-catalogue/images/5413.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3978","5414","DALA HANDLE  ACE","CI AUTOMOTIVE LLP","DALA HANDLES","","87089900","18","1","Pcs","120","120","","120","Live","TATA LCV","https://onlineautohandles.com/product-images/5414.jpg?v=1393","data/source-catalogue/images/5414.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11404","5415,M10","FUEL TANK CAP W/KEYS MAGIC, WINGER,SUPER ACE,DOST,ACE T-3,ULTRA","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","","","18","1","Pcs","202","202","","202","Live","ASHOK LEYLAND; TATA LCV; TATA CAR","https://onlineautohandles.com/product-images/5415.jpg?v=1393","data/source-catalogue/images/5415_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3980","5416","FUEL TANK UNIT TATA ACE","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","","902680","18","1","Pcs","643","643","","643","Live","TATA LCV","https://onlineautohandles.com/product-images/5416.jpg?v=1393","data/source-catalogue/images/5416.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3981","5417","FUEL TANK UNIT MAGIC","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","","902680","18","1","Pcs","643","643","","643","Live","TATA CAR","https://onlineautohandles.com/product-images/5417.jpg?v=1393","data/source-catalogue/images/5417.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13944","5418","OUTER HANDLE WINGER FRONT RIGHT/LEFT","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","#7704001538","","18","1","Pcs","94","94","","94","Live","TATA CAR","https://onlineautohandles.com/product-images/5418.jpg?v=1393","data/source-catalogue/images/5418.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13945","5419","OUTER HANDLE WINGER REAR","CI AUTOMOTIVE LLP","OUTSIDE DOOR HANDLE","#6006000624","","18","1","Pcs","94","94","","94","Live","TATA CAR","https://onlineautohandles.com/product-images/5419.jpg?v=1393","data/source-catalogue/images/5419.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10808","5420,M6","DOOR HINGES TATA ACE(Set of 4pcs)","CI AUTOMOTIVE LLP","DOOR HINGES","","","18","1","Set","599","599","","599","Live","TATA LCV","https://onlineautohandles.com/product-images/5420.jpg?v=1393","data/source-catalogue/images/5420_M6.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3985","5421","RG HANDLE BEIGE MAGIC, WINGER (TATALCV)","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","","87089900","18","1","Pcs","47","47","","47","Live","TATA CAR","https://onlineautohandles.com/product-images/5421.jpg?v=1393","data/source-catalogue/images/5421.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3986","5422","DOOR ROD KIT ( KIT OF 7 PCS) ACE","CI AUTOMOTIVE LLP","RODS","","87089900","18","1","Kit","126","126","","126","Live","TATA LCV","https://onlineautohandles.com/product-images/5422.jpg?v=1393","data/source-catalogue/images/5422.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3987","5423","FUEL TANK CAP W/BELT,INDICA,ACE","CI AUTOMOTIVE LLP","FUEL TANK CAP","","87089900","18","1","Pcs","94","94","","94","Live","TATA LCV; TATA CAR","https://onlineautohandles.com/product-images/5423.png?v=1393","data/source-catalogue/images/5423.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3988","5424","CABIN HANDLE TATA VENTURE","CI AUTOMOTIVE LLP","ROOF HANDLE","","87089900","18","1","Pcs","120","120","","120","Live","TATA LCV","https://onlineautohandles.com/product-images/5424.jpg?v=1393","data/source-catalogue/images/5424.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3989","5425","SHACKLE ASSY ACE","CI AUTOMOTIVE LLP","DOOR STRIKER","","87089900","18","1","Pcs","466","466","","466","Live","TATA LCV","https://onlineautohandles.com/product-images/5425.jpg?v=1393","data/source-catalogue/images/5425.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3990","5426","BONNET LOCK WINGER","CI AUTOMOTIVE LLP","BONNET LOCK","#284588700119","83012000","18","1","Pcs","131","131","","131","Live","TATA CAR","https://onlineautohandles.com/product-images/5426.jpg?v=1393","data/source-catalogue/images/5426.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12116","5427L","WINDOW REGULATOR VENTURE W/MOTOR FT-LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","1897","1897","","1897","Live","TATA LCV","https://onlineautohandles.com/product-images/5427.jpg?v=1393","data/source-catalogue/images/5427L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12117","5427R","WINDOW REGULATOR VENTURE W/MOTOR FT-RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","1897","1897","","1897","Live","TATA LCV","https://onlineautohandles.com/product-images/5427.jpg?v=1393","data/source-catalogue/images/5427R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11019","5428L","DOOR LOCK ASSY WINGER FT-LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#7700762746 ,#7700762747","83012000","18","1","Pcs","264","264","","264","Live","TATA CAR","https://onlineautohandles.com/product-images/5428.jpg?v=1393","data/source-catalogue/images/5428L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11020","5428R","DOOR LOCK ASSY WINGER FT-RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#7700762746 ,#7700762747","83012000","18","1","Pcs","264","264","","264","Live","TATA CAR","https://onlineautohandles.com/product-images/5428.jpg?v=1393","data/source-catalogue/images/5428R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3995","5429","RC LEVER ASSY TATA MAGIC BEIGE (TATALCV)","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","77","77","","77","Live","TATA LCV","https://onlineautohandles.com/product-images/5429.jpg?v=1393","data/source-catalogue/images/5429.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3996","5430","GEAR LEVER KNOB TATA ACE (TATALCV)","CI AUTOMOTIVE LLP","GEAR LEVER KNOBS","","87089900","18","1","Pcs","87","87","","87","Live","TATA LCV","https://onlineautohandles.com/product-images/5430.jpg?v=1393","data/source-catalogue/images/5430.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3997","5431","DOOR LOCK ASSY WINGER REAR","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","83012000","18","1","Pcs","257","257","","257","Live","TATA CAR","https://onlineautohandles.com/product-images/5431.jpg?v=1393","data/source-catalogue/images/5431.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3998","5432","SLIDING UPPER ARM W/BUSH WINGER","CI AUTOMOTIVE LLP","DOOR STRIKER","#77000665344","87089900","18","1","Pcs","233","233","","233","Live","TATA CAR","https://onlineautohandles.com/product-images/5432.jpg?v=1393","data/source-catalogue/images/5432.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P3999","5433","DICKY LOCK ROD MODIFIED ACE","CI AUTOMOTIVE LLP","RODS","","87089900","18","1","Pcs","20","20","","20","Live","TATA LCV","https://onlineautohandles.com/product-images/5433.jpg?v=1393","data/source-catalogue/images/5433.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11861","5434L","WINDOW REGULATOR SUPER ACE LH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","590","590","","590","Live","TATA LCV","https://onlineautohandles.com/product-images/5434.jpg?v=1393","data/source-catalogue/images/5434L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11862","5434R","WINDOW REGULATOR SUPER ACE RH","CI AUTOMOTIVE LLP","WINDOW REGULATOR ASSY","","87089900","18","1","Pcs","590","590","","590","Live","TATA LCV","https://onlineautohandles.com/product-images/5434.jpg?v=1393","data/source-catalogue/images/5434R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4002","5435","LOWER SLIDER DOOR ARM WINGER","CI AUTOMOTIVE LLP","DOOR STRIKER","#77000665343","87089900","18","1","Pcs","765","765","","765","Live","TATA CAR","https://onlineautohandles.com/product-images/5435.jpg?v=1393","data/source-catalogue/images/5435.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11021","5436L","DOOR LOCK ASSY WINGER SMALL RR-LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#284572300119 LH","83012000","18","1","Pcs","128","128","","128","Live","TATA CAR","https://onlineautohandles.com/product-images/5436.jpg?v=1393","data/source-catalogue/images/5436L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11022","5436R","DOOR LOCK ASSY WINGER SMALL RR-RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#284572300120 RH","83012000","18","1","Pcs","128","128","","128","Live","TATA CAR","https://onlineautohandles.com/product-images/5436.jpg?v=1393","data/source-catalogue/images/5436R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4005","5437","ENGINE SEAT COVER LOCK ACE TATA SIGNA,TATA HYWA (ALL TATA COMMERCIAL VEHICLES.)","CI AUTOMOTIVE LLP","BONNET LOCK","","94012000","18","1","Pcs","51","51","","51","Live","TATA LCV","https://onlineautohandles.com/product-images/5437.jpg?v=1393","data/source-catalogue/images/5437.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4006","5438","RC LEVER ASSY ACE GREY (TATALCV)","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","67","67","","67","Live","","https://onlineautohandles.com/product-images/5438.jpg?v=1393","data/source-catalogue/images/5438.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10987","5439L","DOOR LATCH ASSY.SUPER ACE LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","83012000","18","1","Pcs","379","379","","379","Live","MARUTI SUZUKI (LCV)","https://onlineautohandles.com/product-images/5439.jpg?v=1393","data/source-catalogue/images/5439L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10988","5439R","DOOR LATCH ASSY.SUPER ACE RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","83012000","18","1","Pcs","379","379","","379","Live","TATA LCV","https://onlineautohandles.com/product-images/5439.jpg?v=1393","data/source-catalogue/images/5439R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4009","5440","DALA HANDLE ACE TYPE-2, SUPER ACE (TATALCV)","CI AUTOMOTIVE LLP","DALA HANDLES","","87089900","18","1","Pcs","152","152","","152","Live","TATA LCV","https://onlineautohandles.com/product-images/5440.jpg?v=1393","data/source-catalogue/images/5440.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11070","5441L","DOOR STRIKER PLATE WINGER LEFT","CI AUTOMOTIVE LLP","DOOR STRIKER","#7701348165 RH ,#7701348166 LH","87089900","18","1","Pcs","71","71","","71","Live","TATA CAR","https://onlineautohandles.com/product-images/5441.jpg?v=1393","data/source-catalogue/images/5441L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11071","5441R","DOOR STRIKER PLATE WINGER RH","CI AUTOMOTIVE LLP","DOOR STRIKER","#7701348165 RH ,#7701348166 LH","87089900","18","1","Pcs","71","71","","71","Live","TATA CAR","https://onlineautohandles.com/product-images/5441.jpg?v=1393","data/source-catalogue/images/5441R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4012","5442","DALA HINGES TATA ACE, BOLERO (TATALCV)","CI AUTOMOTIVE LLP","DOOR HINGES","","87089900","18","1","Pcs","141","141","","141","Live","TATA LCV","https://onlineautohandles.com/product-images/5442.jpg?v=1393","data/source-catalogue/images/5442.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11328","5443,M5","DALA HANDLE WINGER","CI AUTOMOTIVE LLP","DALA HANDLES","#7700763450","","18","1","Pcs","436","436","","436","Live","TATA CAR","https://onlineautohandles.com/product-images/5443.jpeg?v=1393","data/source-catalogue/images/5443_M5.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4014","5444","REAR/BACK DOOR HINGES MAGIC (TATALCV)","CI AUTOMOTIVE LLP","DOOR HINGES","","87089900","18","1","Pcs","135","135","","135","Live","TATA LCV","https://onlineautohandles.com/product-images/5444.jpg?v=1393","data/source-catalogue/images/5444.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4015","5445","BEARING MIDDLE DOOR HINGES WINGER","CI AUTOMOTIVE LLP","DOOR HINGES","#284573303102","87089900","18","1","Pcs","152","152","","152","Live","TATA CAR","https://onlineautohandles.com/product-images/5445.jpg?v=1393","data/source-catalogue/images/5445.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11582","5446,M1 BLOCK","CENTRE SLIDING HINGE WINGER W/DOUBLE BEARING","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","1835","1835","","1835","Live","","https://onlineautohandles.com/product-images/5446.jpg?v=1393","data/source-catalogue/images/5446_M1_BLOCK.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11263","5447L","DOOR LOCK W/KEY WINGER LH","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","","83012000","18","1","Pcs","177","177","","177","Live","TATA CAR","https://onlineautohandles.com/product-images/5447.jpg?v=1393","data/source-catalogue/images/5447L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11264","5447R","DOOR LOCK W/KEY WINGER RH","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","","83012000","18","1","Pcs","177","177","","177","Live","TATA CAR","https://onlineautohandles.com/product-images/5447.jpg?v=1393","data/source-catalogue/images/5447R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4019","5448","DICKY LOCK W/KEY WINGER","CI AUTOMOTIVE LLP","DOOR LOCK W/KEYS","","83012000","18","1","Pcs","175","175","","175","Live","TATA CAR","https://onlineautohandles.com/product-images/5448.jpg?v=1393","data/source-catalogue/images/5448.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4020","5449","GLASS CHANNEL W/KIT ACE","CI AUTOMOTIVE LLP","CHANNELS / GUIDE RAILS","","87089900","18","1","Pcs","59","59","","59","Live","TATA LCV","https://onlineautohandles.com/product-images/5449.jpg?v=1393","data/source-catalogue/images/5449.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4022","5450","GLASS CHANNEL W/O KIT ACE","CI AUTOMOTIVE LLP","CHANNELS / GUIDE RAILS","","87089900","18","1","Pcs","42","42","","42","Live","TATA LCV","https://onlineautohandles.com/product-images/5450.jpg?v=1393","data/source-catalogue/images/5450.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13946","5451","CLUTCH CABLE ACE,MAGIC","CI AUTOMOTIVE LLP","CABLES / WIRES","","","18","1","Pcs","227","227","","227","Live","TATA LCV","https://onlineautohandles.com/product-images/5451.jpg?v=1393","data/source-catalogue/images/5451.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11626","5452L","DOOR KNOB W/ROD ACE LH","CI AUTOMOTIVE LLP","DOOR LOCK KNOB","","87089900","18","1","Kit","25","25","","25","Live","TATA LCV","https://onlineautohandles.com/product-images/5452.jpg?v=1393","data/source-catalogue/images/5452L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11627","5452R","DOOR KNOB W/ROD ACE RH","CI AUTOMOTIVE LLP","DOOR LOCK KNOB","","87089900","18","1","Kit","25","25","","25","Live","TATA LCV","https://onlineautohandles.com/product-images/5452.jpg?v=1393","data/source-catalogue/images/5452R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8901","5453L","DICKEY LOCK ASSY WINGER (L)","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#7700768116","83012000","18","1","Pcs","94","94","","94","Live","TATA CAR","https://onlineautohandles.com/product-images/5453.jpg?v=1393","data/source-catalogue/images/5453L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8902","5453R","DICKEY LOCK ASSY WINGER RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#7700768116","83012000","18","1","Pcs","94","94","","94","Live","TATA CAR","https://onlineautohandles.com/product-images/5453.jpg?v=1393","data/source-catalogue/images/5453R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P4028","5454","ACCELARATOR CABLE ACE CNG","CI AUTOMOTIVE LLP","CABLES / WIRES","","87089900","18","1","Pcs","196","196","","196","Live","TATA LCV","https://onlineautohandles.com/product-images/5454.jpg?v=1393","data/source-catalogue/images/5454.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
